"ID","CODIGO DE LA ENTIDAD","CODIGO UBIGEO INEI","CODIGO PAIS ","NOMBRE DE LA UO","Fecha","CO (ug/m3)","H2S (ug/m3)","NO2 (ug/m3)","O3 (ug/m3)","PM10 
(ug/m3)","PM2.5 
(ug/m3)","SO2 (ug/m3)","Ruido (dB)","UV","Humedad (%)","Latitud","Longitud","Presion 
(Pa)","Temperatura (C)"
"39","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 14:00","2594.49","15.95","11.37","39.31","1.91","1.20","41.29","94.45","2.11","92.96","-12.04028","-77.04361","1003.85","19.38"
"40","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 15:00","2607.75","7.62","10.24","25.64","2.00","1.16","42.74","89.77","1.73","89.80","-12.04028","-77.04361","1003.35","19.98"
"41","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 16:00","2559.18","6.71","16.99","23.23","1.96","1.28","41.92","91.52","0.77","88.81","-12.04028","-77.04361","1003.20","20.08"
"42","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 17:00","2388.97","46.20","36.47","17.49","3.10","1.81","36.12","87.01","0.30","94.93","-12.04028","-77.04361","1003.62","18.40"
"43","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 18:00","2298.23","36.86","37.66","17.85","4.30","2.25","35.22","82.60","0.11","95.74","-12.04028","-77.04361","1003.97","18.71"
"44","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 19:00","2296.72","33.60","37.37","17.30","4.76","2.39","33.98","87.85","0.00","94.27","-12.04028","-77.04361","1004.09","18.81"
"45","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 20:00","2244.93","45.55","36.30","18.66","4.73","2.45","34.11","87.75","0.00","95.39","-12.04028","-77.04361","1004.30","18.39"
"46","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 21:00","2198.20","52.11","34.23","21.16","4.03","2.18","33.89","84.20","0.00","96.10","-12.04028","-77.04361","1004.91","18.16"
"47","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 22:00","2117.93","56.11","32.48","26.21","4.07","2.10","32.99","86.37","0.00","96.10","-12.04028","-77.04361","1005.34","18.00"
"48","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/2/2021 23:00","2109.62","55.75","31.72","18.04","4.60","2.27","33.38","74.12","0.00","96.10","-12.04028","-77.04361","1005.72","18.01"
"49","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 0:00","2055.74","58.44","31.11","11.24","6.30","2.93","33.38","69.50","0.00","96.10","-12.04028","-77.04361","1005.72","17.90"
"50","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 1:00","2033.05","63.71","30.31","11.00","11.38","4.23","33.60","55.29","0.00","96.10","-12.04028","-77.04361","1005.66","17.72"
"51","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 2:00","2051.80","67.85","29.94","6.80","11.07","4.40","34.23","54.71","0.00","96.10","-12.04028","-77.04361","1005.07","17.58"
"52","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 3:00","2005.54","77.09","30.21","14.43","12.65","4.45","33.43","58.55","0.00","96.10","-12.04028","-77.04361","1004.83","17.26"
"53","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 4:00","2016.76","76.94","28.32","17.11","8.33","3.21","33.60","53.99","0.00","96.10","-12.04028","-77.04361","1004.94","17.26"
"54","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 5:00","2061.18","70.84","26.89","7.24","5.56","2.76","33.80","60.73","0.00","96.10","-12.04028","-77.04361","1004.75","17.46"
"55","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 6:00","2140.60","72.17","31.44","10.12","10.83","3.92","34.32","78.77","0.00","96.10","-12.04028","-77.04361","1005.10","17.44"
"56","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 7:00","2575.94","70.73","33.29","17.59","5.89","2.64","36.56","89.33","0.03","96.10","-12.04028","-77.04361","1005.92","17.56"
"57","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 8:00","2834.73","57.87","30.51","29.63","7.72","3.50","37.57","93.08","0.15","96.10","-12.04028","-77.04361","1006.45","18.03"
"58","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 9:00","3096.85","33.23","24.12","37.95","6.44","3.44","39.13","91.04","0.31","96.10","-12.04028","-77.04361","1007.31","18.89"
"59","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 10:00","3197.15","15.42","22.28","33.30","10.08","5.61","40.28","91.74","0.46","93.74","-12.04028","-77.04361","1007.85","19.51"
"60","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 11:00","3345.24","4.22","19.86","48.50","12.00","6.46","41.71","94.61","0.73","88.70","-12.04028","-77.04361","1007.85","20.48"
"61","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 12:00","3246.40","2.13","18.35","43.57","9.34","4.30","41.27","93.72","0.80","89.27","-12.04028","-77.04361","1007.64","20.21"
"62","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 13:00","2643.64","3.75","20.04","30.89","3.64","1.73","38.74","93.69","0.85","89.06","-12.04028","-77.04361","1007.00","19.94"
"63","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 14:00","2724.89","2.49","16.50","36.71","3.06","1.51","40.26","93.12","1.24","88.20","-12.04028","-77.04361","1006.47","20.34"
"64","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 15:00","2825.81","4.11","22.89","28.25","3.12","1.45","40.68","91.38","0.80","90.69","-12.04028","-77.04361","1005.82","19.95"
"65","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 16:00","2677.47","23.95","33.19","24.43","3.31","1.60","37.74","91.47","0.33","94.47","-12.04028","-77.04361","1005.69","19.18"
"66","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 17:00","2771.51","35.38","39.35","27.91","5.35","2.26","37.07","95.25","0.14","96.02","-12.04028","-77.04361","1005.96","18.80"
"67","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 18:00","2753.73","26.11","36.08","23.64","5.05","2.25","37.05","96.00","0.05","93.13","-12.04028","-77.04361","1006.21","19.10"
"68","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 19:00","2614.31","34.84","34.92","17.86","4.50","2.00","36.31","95.32","0.00","93.81","-12.04028","-77.04361","1006.52","18.78"
"69","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 20:00","2610.65","33.47","33.93","16.97","4.45","1.95","36.47","93.45","0.00","92.65","-12.04028","-77.04361","1007.06","18.82"
"70","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 21:00","2782.36","31.22","37.03","16.33","6.88","3.03","36.99","86.12","0.00","91.47","-12.04028","-77.04361","1007.22","18.92"
"71","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 22:00","2754.33","33.69","37.15","12.75","10.78","4.33","37.65","87.34","0.00","92.19","-12.04028","-77.04361","1007.26","18.84"
"72","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/3/2021 23:00","2331.93","43.56","35.55","10.09","10.29","4.28","35.18","71.72","0.00","93.98","-12.04028","-77.04361","1007.17","18.44"
"73","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 0:00","2216.55","51.10","34.15","9.11","8.55","3.92","34.09","68.73","0.00","95.74","-12.04028","-77.04361","1006.88","18.17"
"74","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 1:00","2262.39","56.24","33.85","4.82","8.53","3.95","34.89","64.56","0.00","96.10","-12.04028","-77.04361","1006.32","18.00"
"75","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 2:00","2295.85","56.38","34.71","2.54","13.91","5.83","35.51","56.53","0.00","96.10","-12.04028","-77.04361","1005.70","18.00"
"76","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 3:00","2367.94","57.87","33.94","1.09","12.80","5.51","35.91","62.03","0.00","96.10","-12.04028","-77.04361","1004.99","17.95"
"77","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 4:00","2519.10","61.44","34.01","1.05","14.99","6.24","36.72","60.39","0.00","96.10","-12.04028","-77.04361","1004.53","17.84"
"78","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 5:00","2177.65","76.03","34.91","4.01","12.47","5.75","34.26","59.19","0.00","96.10","-12.04028","-77.04361","1004.67","17.32"
"79","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 6:00","2218.71","82.44","34.65","10.39","12.25","5.59","34.61","78.37","0.00","96.10","-12.04028","-77.04361","1005.13","17.11"
"80","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 7:00","2555.91","80.88","36.83","23.92","18.66","5.98","36.03","88.16","0.01","96.10","-12.04028","-77.04361","1005.33","17.21"
"81","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 8:00","2886.55","85.68","35.30","32.28","20.08","4.42","37.54","93.20","0.14","96.10","-12.04028","-77.04361","1005.74","17.09"
"82","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 9:00","2963.28","81.60","31.64","34.67","9.55","3.63","37.62","92.54","0.25","96.10","-12.04028","-77.04361","1005.88","17.23"
"83","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 10:00","2870.55","66.40","25.39","45.99","5.80","2.51","38.19","97.33","0.73","96.10","-12.04028","-77.04361","1005.86","17.71"
"84","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 11:00","2994.50","9.28","12.39","67.65","8.86","3.27","41.93","95.40","1.43","92.12","-12.04028","-77.04361","1005.08","20.40"
"85","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 12:00","3051.76","1.43","15.92","59.76","6.62","2.54","41.62","94.57","1.91","86.19","-12.04028","-77.04361","1004.16","20.77"
"86","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 13:00","3149.36","22.81","14.54","49.62","4.92","1.68","45.37","94.97","2.11","89.27","-12.04028","-77.04361","1003.44","19.82"
"87","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 14:00","3050.11","46.92","23.98","51.43","5.64","1.69","25.55","93.81","1.56","95.94","-12.04028","-77.04361","1002.99","18.42"
"88","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 15:00","2954.77","15.84","16.44","60.17","3.79","1.43","14.30","94.71","1.96","93.29","-12.04028","-77.04361","1002.28","19.63"
"89","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 16:00","2718.91","1.75","22.60","30.13","6.23","2.14","12.01","109.94","0.58","87.13","-12.04028","-77.04361","1001.80","20.30"
"90","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 17:00","2619.70","3.27","32.93","23.22","10.72","3.15","9.24","108.96","0.28","89.39","-12.04028","-77.04361","1001.93","19.84"
"91","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 18:00","2563.80","8.99","46.24","33.90","6.99","2.80","6.19","109.48","0.06","95.56","-12.04028","-77.04361","1002.41","18.39"
"92","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 19:00","2667.82","11.04","44.85","40.81","5.90","2.64","6.40","103.35","0.00","96.10","-12.04028","-77.04361","1003.30","17.93"
"93","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 20:00","2824.66","10.55","42.41","40.07","7.49","3.40","7.83","97.44","0.00","96.10","-12.04028","-77.04361","1003.92","18.05"
"94","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 21:00","2726.82","10.14","38.41","36.38","8.55","3.90","7.52","94.55","0.00","96.10","-12.04028","-77.04361","1004.31","18.12"
"95","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 22:00","2594.67","10.23","38.33","29.46","12.44","5.27","6.32","88.49","0.00","96.10","-12.04028","-77.04361","1004.25","18.07"
"96","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/4/2021 23:00","2224.25","11.58","33.45","26.57","9.85","4.53","4.95","82.71","0.00","96.10","-12.04028","-77.04361","1004.24","17.71"
"97","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 0:00","2154.52","12.32","31.64","24.67","10.38","4.82","4.92","69.78","0.00","96.10","-12.04028","-77.04361","1004.25","17.53"
"98","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 1:00","2209.78","13.11","31.61","18.07","9.50","4.86","5.06","58.62","0.00","96.10","-12.04028","-77.04361","1003.81","17.35"
"99","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 2:00","2193.16","13.58","31.41","14.65","11.26","4.81","5.07","61.12","0.00","96.10","-12.04028","-77.04361","1003.06","17.24"
"100","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 3:00","2105.33","15.30","30.80","15.54","114.55","18.15","5.24","54.70","0.00","96.10","-12.04028","-77.04361","1002.34","16.84"
"101","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 4:00","2211.60","15.69","32.62","10.71","106.33","13.07","5.97","61.62","0.00","96.10","-12.04028","-77.04361","1002.02","16.77"
"102","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 5:00","2290.76","15.11","32.88","6.37","10.12","4.56","6.13","58.06","0.00","96.10","-12.04028","-77.04361","1002.08","16.91"
"103","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 6:00","2346.12","16.80","33.62","10.37","111.17","15.46","6.97","82.99","0.00","96.10","-12.04028","-77.04361","1002.79","16.55"
"104","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 7:00","2668.18","18.44","33.80","24.05","179.35","20.30","8.81","87.07","0.02","96.10","-12.04028","-77.04361","1003.47","16.23"
"105","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 8:00","2951.36","17.48","31.27","36.46","35.35","6.08","9.95","91.44","0.18","96.10","-12.04028","-77.04361","1004.02","16.47"
"106","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 9:00","3140.87","17.02","27.35","50.48","123.32","17.83","10.35","89.73","0.38","96.10","-12.04028","-77.04361","1004.75","16.59"
"107","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 10:00","3555.26","13.53","21.01","59.53","22.86","4.78","13.33","90.88","0.69","96.10","-12.04028","-77.04361","1005.01","17.42"
"108","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 11:00","3402.17","6.89","9.87","57.72","3.74","1.75","15.12","90.82","1.14","96.10","-12.04028","-77.04361","1004.95","18.88"
"109","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 12:00","3487.10","3.13","10.76","51.11","4.92","2.10","18.53","92.80","1.94","92.44","-12.04028","-77.04361","1004.62","19.80"
"110","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 13:00","3395.83","3.45","17.23","45.46","5.72","2.74","18.71","93.58","2.10","89.65","-12.04028","-77.04361","1004.10","19.70"
"111","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 14:00","3194.48","2.72","10.23","69.19","4.31","2.34","16.19","92.78","1.90","88.77","-12.04028","-77.04361","1003.74","19.90"
"112","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 15:00","3044.65","2.90","15.02","45.04","4.45","2.05","13.56","90.56","1.15","88.29","-12.04028","-77.04361","1003.54","19.85"
"113","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 16:00","2847.91","6.79","34.31","25.38","3.93","2.00","10.44","93.54","0.47","92.46","-12.04028","-77.04361","1003.48","18.91"
"114","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 17:00","2866.57","8.41","35.05","32.91","4.03","2.01","9.38","90.91","0.31","93.46","-12.04028","-77.04361","1003.18","18.54"
"115","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 18:00","2820.79","11.35","39.37","35.99","4.12","2.17","9.04","92.88","0.07","95.87","-12.04028","-77.04361","1003.81","17.87"
"116","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 19:00","2894.59","13.11","38.70","39.53","4.23","2.40","8.68","92.70","0.00","96.10","-12.04028","-77.04361","1004.79","17.48"
"117","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 20:00","2955.74","12.73","37.06","44.03","4.82","2.40","9.55","87.80","0.00","96.10","-12.04028","-77.04361","1005.40","17.56"
"118","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 21:00","2773.46","13.62","33.48","40.66","4.64","2.38","8.61","87.31","0.00","96.10","-12.04028","-77.04361","1005.75","17.33"
"119","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 22:00","2695.81","13.79","31.28","40.29","4.42","2.30","7.63","83.51","0.00","96.10","-12.04028","-77.04361","1005.92","17.28"
"120","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/5/2021 23:00","2226.10","13.26","28.65","36.54","5.92","2.73","5.59","74.73","0.00","96.10","-12.04028","-77.04361","1006.48","17.33"
"121","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/6/2021 0:00","2283.03","12.40","28.53","31.20","3.53","2.01","5.96","66.51","0.00","96.10","-12.04028","-77.04361","1006.57","17.54"
"122","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/6/2021 1:00","2113.04","12.31","29.60","27.65","3.82","1.71","5.30","65.93","0.00","96.10","-12.04028","-77.04361","1006.15","17.53"
"123","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/6/2021 2:00","2085.72","11.72","30.68","22.66","3.30","2.13","4.15","60.90","0.00","96.10","-12.04028","-77.04361","1005.52","17.65"
"124","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/6/2021 3:00","2195.23","10.32","32.05","16.92","8.94","5.51","4.45","61.28","0.00","96.10","-12.04028","-77.04361","1004.84","17.98"
"125","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/6/2021 4:00","2119.74","8.99","28.84","11.71","8.00","5.02","4.52","69.81","0.00","96.10","-12.04028","-77.04361","1004.24","18.27"
"126","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/6/2021 5:00","2139.26","8.13","29.15","13.43","6.78","4.03","5.02","62.13","0.00","96.10","-12.04028","-77.04361","1003.86","18.46"
"127","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/6/2021 6:00","2254.58","9.44","34.37","17.76","7.49","4.45","5.45","80.06","0.00","96.10","-12.04028","-77.04361","1004.07","18.20"
"128","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/6/2021 7:00","2775.18","9.84","34.71","42.65","7.03","4.02","9.12","89.60","0.00","96.10","-12.04028","-77.04361","1004.86","18.19"
"129","10069","150122","PE","Subgerencia de Desarrollo Ambiental","5/6/2021 8:00","2519.51","12.35","30.80","43.47","3.58","1.91","6.43","92.86","0.06","96.10","-12.04028","-77.04361","1005.92","17.57"
